event_date,ratio_before,ratio_after,ratio_change,base_price,return_-4w,return_-3w,return_-2w,return_-1w,return_+1w,return_+2w,return_+3w,return_+4w
20251219,45.48,62.11,0.3656552250295686,42.30,-0.04846335697399527186761229314,-0.01063829787234042553191489362,-0.008274231678486997635933806147,-0.04728132387706855791962174941,-0.03664302600472813238770685579,-0.05319148936170212765957446809,-0.05437352245862884160756501182,0.01654846335697399527186761229
20260109,19.04,25.98,0.3644957791756419,99.30,-0.3021148036253776435045317221,-0.3162134944612286002014098691,-0.2024169184290030211480362538,-0.1329305135951661631419939577,0.1681772406847935548841893253,0.05236656596173212487411883182,0.1027190332326283987915407855,-0.08358509566968781470292044310
20250207,56.45,76.81,0.36067315570109554,11.90,0.03361344537815126050420168067,0.008403361344537815126050420168,-0.01260504201680672268907563025,-0.008403361344537815126050420168,-0.04201680672268907563025210084,0.008403361344537815126050420168,0.07563025210084033613445378151,0.07563025210084033613445378151
20250321,41.01,55.2,0.34601315908282976,67.40,-0.3464391691394658753709198813,-0.3145400593471810089020771513,-0.2596439169139465875370919881,-0.2418397626112759643916913947,-0.1691394658753709198813056380,-0.3264094955489614243323442136,-0.4495548961424332344213649852,-0.4005934718100890207715133531
20250103,40.27,54.04,0.34194188373623324,38.10,0.3674540682414698162729658793,0.1417322834645669291338582677,0.09317585301837270341207349081,0.02624671916010498687664041995,-0.01968503937007874015748031496,-0.1167979002624671916010498688,-0.04724409448818897637795275591,-0.04724409448818897637795275591
20240531,29.51,39.54,0.33988477330109196,338.50,-0.2836041358936484490398818316,-0.3072378138847858197932053176,-0.2289512555391432791728212703,-0.1004431314623338257016248154,0.1225997045790251107828655835,0.2555391432791728212703101920,0.1329394387001477104874446086,0.1905465288035450516986706056
20251009,20.46,27.29,0.33382207557076843,51.70,-0.1199226305609284332688588008,-0.06382978723404255319148936170,-0.1760154738878143133462282398,-0.04158607350096711798839458414,0.1083172147001934235976789168,0.03288201160541586073500967118,0.05415860735009671179883945841,0.07350096711798839458413926499
20241213,34.14,45.09,0.32073812768781124,68.90,-0.1233671988388969521044992743,-0.1248185776487663280116110305,-0.1509433962264150943396226415,-0.1611030478955007256894049347,0.2148040638606676342525399129,0.2583454281567489114658925980,0.4949201741654571843251088534,0.4426705370101596516690856313
20231208,28.76,37.92,0.3184979026947878,191.00,-0.1832460732984293193717277487,-0.1989528795811518324607329843,-0.2172774869109947643979057592,-0.1073298429319371727748691099,-0.02617801047120418848167539267,-0.1256544502617801047120418848,-0.1675392670157068062827225131,-0.2094240837696335078534031414
20240802,45.54,59.88,0.3148880036256478,23.20,0.1594827586206896551724137931,0.1228448275862068965517241379,0.02155172413793103448275862069,0.03879310344827586206896551724,-0.01508620689655172413793103448,-0.002155172413793103448275862069,-0.07974137931034482758620689655,-0.07974137931034482758620689655
20240913,56.3,74.01,0.31456482567380434,48.00,8.3125,8.53125,,,-0.021875,-0.07604166666666666666666666667,-0.1114583333333333333333333333,-0.121875
20240816,42.71,55.93,0.3095293769719181,344.50,-0.2554426705370101596516690856,-0.2264150943396226415094339623,-0.2220609579100145137880986938,-0.1756168359941944847605224964,0.03338171262699564586357039187,0.1074020319303338171262699565,0.1219158200290275761973875181,0.2931785195936139332365747460
20250227,49.33,64.4,0.3054936082405514,44.40,-0.04391891891891891891891891892,0,-0.003378378378378378378378378378,-0.002252252252252252252252252252,0.06756756756756756756756756757,-0.006756756756756756756756756757,-0.01238738738738738738738738739,-0.05630630630630630630630630631
20230414,33.99,44.08,0.2968520065651071,47.45,-0.1928345626975763962065331928,-0.1707060063224446786090621707,-0.1854583772391991570073761855,-0.1654373024236037934668071654,0.1064278187565858798735511064,0.3508956796628029504741833509,0.3213909378292939936775553214,0.1570073761854583772391991570
