stock_code,start_date,consecutive_weeks,weeks_forward,start_price,forward_price,return_pct
3540,20240205,1,1,42.55,43.8,2.9377203290246774
3540,20240205,1,2,42.55,44.7,5.052878965922458
3540,20240205,1,4,42.55,46.3,8.813160987074031
3540,20240205,1,12,42.55,41.75,-1.8801410105757865
3540,20240216,50,1,44.8,42.55,-5.022321428571429
3540,20240216,50,2,44.8,46.25,3.2366071428571495
3540,20240216,50,4,44.8,54.2,20.982142857142872
3540,20240216,50,12,44.8,40.05,-10.602678571428573
3540,20250207,54,1,38.65,40.0,3.492884864165592
3540,20250207,54,2,38.65,40.65,5.17464424320828
3540,20250207,54,4,38.65,37.3,-3.492884864165592
3540,20250207,54,12,38.65,28.5,-26.261319534282013
3541,20221111,10,1,56.5,55.6,-1.5929203539822985
3541,20221111,10,2,56.5,55.4,-1.946902654867259
3541,20221111,10,4,56.5,54.0,-4.424778761061947
3541,20221111,10,12,56.5,55.5,-1.7699115044247788
3541,20230117,1,1,54.0,54.2,0.3703703703703756
3541,20230117,1,2,54.0,54.6,1.1111111111111138
3541,20230117,1,4,54.0,55.6,2.9629629629629655
3541,20230117,1,12,54.0,61.7,14.259259259259263
3541,20230203,53,1,55.5,55.5,0.0
3541,20230203,53,2,55.5,57.1,2.8828828828828854
3541,20230203,53,4,55.5,58.1,4.6846846846846875
3541,20230203,53,12,55.5,59.9,7.927927927927926
3541,20240205,1,1,36.6,36.45,-0.4098360655737666
3541,20240205,1,2,36.6,37.3,1.9125683060109173
3541,20240205,1,4,36.6,36.4,-0.5464480874317017
3541,20240205,1,12,36.6,27.1,-25.956284153005466
3541,20240216,50,1,36.6,37.65,2.8688524590163853
3541,20240216,50,2,36.6,36.75,0.4098360655737666
3541,20240216,50,4,36.6,32.35,-11.612021857923496
3541,20240216,50,12,36.6,29.2,-20.218579234972683
3541,20250207,54,1,28.2,28.3,0.35460992907801925
3541,20250207,54,2,28.2,28.45,0.8865248226950355
3541,20250207,54,4,28.2,32.5,15.248226950354612
3541,20250207,54,12,28.2,28.0,-0.7092198581560258
3543,20221111,10,1,20.0,20.0,0.0
3543,20221111,10,2,20.0,19.7,-1.5000000000000036
3543,20221111,10,4,20.0,19.65,-1.750000000000007
3543,20221111,10,12,20.0,19.6,-1.9999999999999927
3543,20230117,1,1,19.45,19.45,0.0
3543,20230117,1,2,19.45,19.65,1.028277634961436
3543,20230117,1,4,19.45,20.5,5.398457583547562
3543,20230117,1,12,19.45,22.2,14.138817480719796
3543,20230203,53,1,19.6,19.6,0.0
3543,20230203,53,2,19.6,20.1,2.551020408163265
3543,20230203,53,4,19.6,20.25,3.3163265306122374
3543,20230203,53,12,19.6,21.5,9.693877551020401
3543,20240205,1,1,28.05,27.9,-0.5347593582887776
3543,20240205,1,2,28.05,27.5,-1.9607843137254926
3543,20240205,1,4,28.05,24.6,-12.299465240641709
3543,20240205,1,12,28.05,23.85,-14.973262032085557
3543,20240216,50,1,28.5,25.45,-10.701754385964914
3543,20240216,50,2,28.5,24.45,-14.210526315789476
3543,20240216,50,4,28.5,23.2,-18.596491228070178
3543,20240216,50,12,28.5,24.0,-15.789473684210526
3543,20250207,54,1,22.75,22.85,0.4395604395604458
3543,20250207,54,2,22.75,22.95,0.879120879120876
3543,20250207,54,4,22.75,22.9,0.6593406593406531
3543,20250207,54,12,22.75,18.9,-16.92307692307693
3545,20221111,10,1,75.0,67.6,-9.866666666666674
3545,20221111,10,2,75.0,65.2,-13.066666666666663
3545,20221111,10,4,75.0,63.7,-15.066666666666661
3545,20221111,10,12,75.0,69.6,-7.200000000000008
3545,20230117,1,1,62.6,65.5,4.632587859424918
3545,20230117,1,2,62.6,66.9,6.8690095846645445
3545,20230117,1,4,62.6,69.5,11.022364217252393
3545,20230117,1,12,62.6,86.9,38.81789137380192
3545,20230203,53,1,69.6,69.5,-0.14367816091953206
3545,20230203,53,2,69.6,74.0,6.321839080459779
3545,20230203,53,4,69.6,75.0,7.758620689655181
3545,20230203,53,12,69.6,79.1,13.649425287356323
3545,20240205,1,1,99.2,101.5,2.318548387096771
3545,20240205,1,2,99.2,105.5,6.3508064516129
3545,20240205,1,4,99.2,98.8,-0.4032258064516186
3545,20240205,1,12,99.2,85.2,-14.11290322580645
3545,20240216,50,1,103.0,104.0,0.9708737864077669
3545,20240216,50,2,103.0,99.2,-3.6893203883495116
3545,20240216,50,4,103.0,90.0,-12.62135922330097
3545,20240216,50,12,103.0,82.7,-19.708737864077666
3545,20250207,54,1,77.5,75.3,-2.8387096774193585
3545,20250207,54,2,77.5,77.9,0.5161290322580719
3545,20250207,54,4,77.5,77.3,-0.25806451612903597
3545,20250207,54,12,77.5,63.2,-18.451612903225804
3546,20221111,10,1,70.0,75.5,7.857142857142857
3546,20221111,10,2,70.0,74.0,5.714285714285714
3546,20221111,10,4,70.0,75.6,7.999999999999992
3546,20221111,10,12,70.0,75.5,7.857142857142857
3546,20230117,1,1,73.9,74.3,0.5412719891745487
3546,20230117,1,2,73.9,74.2,0.40595399188091624
3546,20230117,1,4,73.9,75.3,1.894451962110949
3546,20230117,1,12,73.9,80.7,9.201623815967519
3546,20230203,53,1,75.5,75.2,-0.3973509933774797
3546,20230203,53,2,75.5,75.7,0.2649006622516594
3546,20230203,53,4,75.5,74.8,-0.9271523178807984
3546,20230203,53,12,75.5,81.0,7.28476821192053
3546,20240205,1,1,77.0,76.0,-1.2987012987012987
3546,20240205,1,2,77.0,76.3,-0.9090909090909128
3546,20240205,1,4,77.0,76.8,-0.25974025974026343
3546,20240205,1,12,77.0,81.2,5.454545454545459
3546,20240216,50,1,75.9,76.1,0.2635046113306833
3546,20240216,50,2,75.9,76.3,0.5270092226613853
3546,20240216,50,4,75.9,81.8,7.773386034255587
3546,20240216,50,12,75.9,85.3,12.384716732542806
3546,20250207,54,1,76.6,77.7,1.4360313315927005
3546,20250207,54,2,76.6,78.5,2.4804177545691983
3546,20250207,54,4,76.6,78.8,2.8720626631853827
3546,20250207,54,12,76.6,103.0,34.464751958224554
3548,20221111,10,1,57.6,61.0,5.902777777777775
3548,20221111,10,2,57.6,60.6,5.208333333333333
3548,20221111,10,4,57.6,59.1,2.6041666666666665
3548,20221111,10,12,57.6,64.1,11.28472222222221
3548,20230117,1,1,61.0,62.3,2.131147540983602
3548,20230117,1,2,61.0,62.6,2.6229508196721336
3548,20230117,1,4,61.0,64.2,5.245901639344267
3548,20230117,1,12,61.0,67.6,10.81967213114753
3548,20230203,53,1,64.1,65.5,2.184087363494549
3548,20230203,53,2,64.1,67.8,5.7722308892355745
3548,20230203,53,4,64.1,69.4,8.268330733229348
3548,20230203,53,12,64.1,70.9,10.608424336973497
3548,20240205,1,1,266.5,265.5,-0.37523452157598497
3548,20240205,1,2,266.5,235.0,-11.819887429643527
3548,20240205,1,4,266.5,257.5,-3.377110694183865
3548,20240205,1,12,266.5,218.0,-18.19887429643527
3548,20240216,50,1,257.0,236.0,-8.171206225680933
3548,20240216,50,2,257.0,262.5,2.140077821011673
3548,20240216,50,4,257.0,282.5,9.922178988326849
3548,20240216,50,12,257.0,212.0,-17.509727626459142
3548,20250207,54,1,172.0,197.0,14.534883720930234
3548,20250207,54,2,172.0,184.0,6.976744186046512
3548,20250207,54,4,172.0,168.5,-2.0348837209302326
3548,20250207,54,12,172.0,125.0,-27.325581395348834
3550,20221111,10,1,13.75,13.3,-3.2727272727272676
3550,20221111,10,2,13.75,13.25,-3.6363636363636362
3550,20221111,10,4,13.75,14.0,1.8181818181818181
3550,20221111,10,12,13.75,13.9,1.0909090909090935
3550,20230117,1,1,13.65,13.8,1.0989010989011014
3550,20230117,1,2,13.65,13.85,1.46520146520146
3550,20230117,1,4,13.65,13.8,1.0989010989011014
3550,20230117,1,12,13.65,15.25,11.721611721611719
3550,20230203,53,1,13.9,13.9,0.0
3550,20230203,53,2,13.9,13.9,0.0
3550,20230203,53,4,13.9,14.55,4.676258992805757
3550,20230203,53,12,13.9,16.0,15.107913669064747
3550,20240205,1,1,14.65,14.9,1.7064846416382253
3550,20240205,1,2,14.65,15.4,5.1194539249146755
3550,20240205,1,4,14.65,16.1,9.897610921501714
3550,20240205,1,12,14.65,14.85,1.3651877133105754
3550,20240216,50,1,15.0,15.35,2.333333333333331
3550,20240216,50,2,15.0,15.9,6.000000000000003
3550,20240216,50,4,15.0,14.7,-2.000000000000005
3550,20240216,50,12,15.0,15.1,0.6666666666666643
3550,20250207,54,1,16.45,16.8,2.127659574468094
3550,20250207,54,2,16.45,17.35,5.471124620060803
3550,20250207,54,4,16.45,17.45,6.079027355623101
3550,20250207,54,12,16.45,13.15,-20.060790273556226
3551,20221111,10,1,56.0,57.9,3.3928571428571406
3551,20221111,10,2,56.0,57.5,2.6785714285714284
3551,20221111,10,4,56.0,58.9,5.178571428571426
3551,20221111,10,12,56.0,59.0,5.357142857142857
3551,20230117,1,1,57.5,58.0,0.8695652173913043
3551,20230117,1,2,57.5,58.1,1.0434782608695676
3551,20230117,1,4,57.5,58.7,2.0869565217391353
3551,20230117,1,12,57.5,62.2,8.173913043478267
3551,20230203,53,1,59.0,58.8,-0.33898305084746244
3551,20230203,53,2,59.0,60.6,2.7118644067796636
3551,20230203,53,4,59.0,61.9,4.915254237288133
3551,20230203,53,12,59.0,59.1,0.16949152542373122
3551,20240205,1,1,95.9,95.7,-0.20855057351408013
3551,20240205,1,2,95.9,104.0,8.446298227320119
3551,20240205,1,4,95.9,118.5,23.566214807090713
3551,20240205,1,12,95.9,108.5,13.138686131386853
3551,20240216,50,1,101.0,129.0,27.722772277227726
3551,20240216,50,2,101.0,121.0,19.801980198019802
3551,20240216,50,4,101.0,101.0,0.0
3551,20240216,50,12,101.0,105.5,4.455445544554455
3551,20250207,54,1,126.0,124.5,-1.1904761904761905
3551,20250207,54,2,126.0,135.5,7.5396825396825395
3551,20250207,54,4,126.0,125.5,-0.3968253968253968
3551,20250207,54,12,126.0,105.0,-16.666666666666664
3552,20221111,10,1,139.0,151.0,8.633093525179856
3552,20221111,10,2,139.0,150.0,7.913669064748201
3552,20221111,10,4,139.0,150.0,7.913669064748201
3552,20221111,10,12,139.0,152.5,9.712230215827338
3552,20230117,1,1,138.5,143.5,3.6101083032490973
3552,20230117,1,2,138.5,148.0,6.859205776173286
3552,20230117,1,4,138.5,152.5,10.108303249097473
3552,20230117,1,12,138.5,153.5,10.830324909747292
3552,20230203,53,1,152.5,154.5,1.3114754098360655
3552,20230203,53,2,152.5,157.5,3.278688524590164
3552,20230203,53,4,152.5,151.5,-0.6557377049180327
3552,20230203,53,12,152.5,141.0,-7.540983606557377
3552,20240205,1,1,127.5,131.0,2.7450980392156863
3552,20240205,1,2,127.5,134.0,5.098039215686274
3552,20240205,1,4,127.5,130.0,1.9607843137254901
3552,20240205,1,12,127.5,109.5,-14.117647058823529
3552,20240216,50,1,133.5,131.5,-1.4981273408239701
3552,20240216,50,2,133.5,131.5,-1.4981273408239701
3552,20240216,50,4,133.5,118.5,-11.235955056179774
3552,20240216,50,12,133.5,113.0,-15.355805243445692
3552,20250207,54,1,87.9,89.3,1.5927189988623338
3552,20250207,54,2,87.9,91.0,3.5267349260523253
3552,20250207,54,4,87.9,86.9,-1.1376564277588168
3552,20250207,54,12,87.9,68.2,-22.411831626848695
3555,20221111,10,1,21.95,21.9,-0.22779043280182557
3555,20221111,10,2,21.95,21.8,-0.6833712984054605
3555,20221111,10,4,21.95,24.45,11.389521640091116
3555,20221111,10,12,21.95,27.4,24.82915717539863
3555,20230117,1,1,28.0,28.2,0.7142857142857117
3555,20230117,1,2,28.0,27.95,-0.1785714285714311
3555,20230117,1,4,28.0,27.15,-3.035714285714291
3555,20230117,1,12,28.0,27.45,-1.9642857142857166
3555,20230203,53,1,27.4,27.1,-1.0948905109488947
3555,20230203,53,2,27.4,26.45,-3.4671532846715305
3555,20230203,53,4,27.4,26.9,-1.8248175182481754
3555,20230203,53,12,27.4,27.35,-0.18248175182480714
3555,20240205,1,1,34.95,35.5,1.57367668097281
3555,20240205,1,2,34.95,34.3,-1.859799713876983
3555,20240205,1,4,34.95,32.35,-7.439198855507873
3555,20240205,1,12,34.95,34.35,-1.7167381974248965
3555,20240216,50,1,34.5,31.7,-8.11594202898551
3555,20240216,50,2,34.5,30.85,-10.579710144927532
3555,20240216,50,4,34.5,27.3,-20.869565217391305
3555,20240216,50,12,34.5,36.1,4.6376811594202945
3555,20250207,54,1,32.95,30.0,-8.952959028831572
3555,20250207,54,2,32.95,30.25,-8.194233687405166
3555,20250207,54,4,32.95,30.8,-6.5250379362670765
3555,20250207,54,12,32.95,32.0,-2.883156297420342
3556,20221111,10,1,54.8,55.6,1.4598540145985481
3556,20221111,10,2,54.8,55.7,1.6423357664233682
3556,20221111,10,4,54.8,56.6,3.284671532846723
3556,20221111,10,12,54.8,58.5,6.751824817518254
3556,20230117,1,1,55.5,56.0,0.9009009009009009
3556,20230117,1,2,55.5,57.3,3.2432432432432377
3556,20230117,1,4,55.5,58.6,5.585585585585588
3556,20230117,1,12,55.5,66.5,19.81981981981982
3556,20230203,53,1,58.5,58.6,0.17094017094017336
3556,20230203,53,2,58.5,60.3,3.076923076923072
3556,20230203,53,4,58.5,63.4,8.376068376068375
3556,20230203,53,12,58.5,65.3,11.623931623931618
3556,20240205,1,1,60.8,61.0,0.3289473684210573
3556,20240205,1,2,60.8,61.2,0.6578947368421146
3556,20240205,1,4,60.8,58.1,-4.4407894736842035
3556,20240205,1,12,60.8,50.1,-17.59868421052631
3556,20240216,50,1,61.6,61.2,-0.649350649350647
3556,20240216,50,2,61.6,58.8,-4.545454545454552
3556,20240216,50,4,61.6,53.1,-13.7987012987013
3556,20240216,50,12,61.6,51.3,-16.720779220779228
3556,20250207,54,1,41.15,40.9,-0.6075334143377886
3556,20250207,54,2,41.15,42.55,3.402187120291613
3556,20250207,54,4,41.15,47.4,15.188335358444716
3556,20250207,54,12,41.15,43.95,6.804374240583242
3557,20221111,10,1,44.75,53.9,20.446927374301673
3557,20221111,10,2,44.75,52.8,17.988826815642454
3557,20221111,10,4,44.75,48.4,8.156424581005584
3557,20221111,10,12,44.75,51.8,15.754189944134072
3557,20230117,1,1,49.95,51.3,2.702702702702691
3557,20230117,1,2,49.95,51.6,3.3033033033033004
3557,20230117,1,4,49.95,54.5,9.109109109109102
3557,20230117,1,12,49.95,67.1,34.334334334334315
3557,20230203,53,1,51.8,53.7,3.6679536679536793
3557,20230203,53,2,51.8,54.8,5.7915057915057915
3557,20230203,53,4,51.8,67.1,29.536679536679532
3557,20230203,53,12,51.8,67.5,30.308880308880315
3557,20240205,1,1,61.0,61.1,0.16393442622951052
3557,20240205,1,2,61.0,62.5,2.459016393442623
3557,20240205,1,4,61.0,63.4,3.9344262295081944
3557,20240205,1,12,61.0,75.5,23.770491803278688
3557,20240216,50,1,62.9,62.8,-0.15898251192369067
3557,20240216,50,2,62.9,63.4,0.7949125596184419
3557,20240216,50,4,62.9,59.9,-4.769475357710652
3557,20240216,50,12,62.9,75.6,20.19077901430842
3557,20250207,54,1,70.0,67.4,-3.714285714285706
3557,20250207,54,2,70.0,67.5,-3.571428571428571
3557,20250207,54,4,70.0,67.4,-3.714285714285706
3557,20250207,54,12,70.0,49.9,-28.714285714285715
3558,20221111,10,1,204.0,213.0,4.411764705882353
3558,20221111,10,2,204.0,212.5,4.166666666666666
3558,20221111,10,4,204.0,231.5,13.480392156862745
3558,20221111,10,12,204.0,241.0,18.137254901960784
3558,20230117,1,1,207.5,210.0,1.2048192771084338
3558,20230117,1,2,207.5,219.5,5.783132530120482
3558,20230117,1,4,207.5,256.0,23.373493975903614
3558,20230117,1,12,207.5,329.5,58.79518072289157
3558,20230203,53,1,241.0,254.5,5.601659751037345
3558,20230203,53,2,241.0,295.0,22.40663900414938
3558,20230203,53,4,241.0,328.0,36.09958506224066
3558,20230203,53,12,241.0,285.0,18.25726141078838
3558,20240205,1,1,235.0,235.0,0.0
3558,20240205,1,2,235.0,242.5,3.1914893617021276
3558,20240205,1,4,235.0,231.0,-1.702127659574468
3558,20240205,1,12,235.0,181.0,-22.97872340425532
3558,20240216,50,1,238.5,244.0,2.3060796645702304
3558,20240216,50,2,238.5,232.0,-2.7253668763102725
3558,20240216,50,4,238.5,223.0,-6.498951781970649
3558,20240216,50,12,238.5,177.0,-25.78616352201258
3558,20250207,54,1,203.5,234.0,14.987714987714988
3558,20250207,54,2,203.5,243.0,19.41031941031941
3558,20250207,54,4,203.5,237.0,16.461916461916463
3558,20250207,54,12,203.5,176.5,-13.267813267813267
3563,20221111,10,1,127.0,135.0,6.299212598425196
3563,20221111,10,2,127.0,137.0,7.874015748031496
3563,20221111,10,4,127.0,137.0,7.874015748031496
3563,20221111,10,12,127.0,154.5,21.653543307086615
3563,20230117,1,1,140.0,147.5,5.357142857142857
3563,20230117,1,2,140.0,148.0,5.714285714285714
3563,20230117,1,4,140.0,152.0,8.571428571428571
3563,20230117,1,12,140.0,191.5,36.78571428571429
3563,20230203,53,1,154.5,150.0,-2.912621359223301
3563,20230203,53,2,154.5,167.5,8.414239482200648
3563,20230203,53,4,154.5,176.0,13.915857605177994
3563,20230203,53,12,154.5,184.5,19.41747572815534
3563,20240205,1,1,293.0,302.5,3.242320819112628
3563,20240205,1,2,293.0,310.0,5.802047781569966
3563,20240205,1,4,293.0,304.5,3.9249146757679183
3563,20240205,1,12,293.0,457.0,55.972696245733786
3563,20240216,50,1,318.0,315.0,-0.9433962264150944
3563,20240216,50,2,318.0,312.0,-1.8867924528301887
3563,20240216,50,4,318.0,311.0,-2.20125786163522
3563,20240216,50,12,318.0,400.0,25.78616352201258
3563,20250207,54,1,375.0,387.0,3.2
3563,20250207,54,2,375.0,418.0,11.466666666666667
3563,20250207,54,4,375.0,535.0,42.66666666666667
3563,20250207,54,12,375.0,424.5,13.200000000000001
3564,20221111,10,1,29.45,29.35,-0.3395585738539826
3564,20221111,10,2,29.45,29.45,0.0
3564,20221111,10,4,29.45,30.2,2.5466893039049237
3564,20221111,10,12,29.45,33.65,14.26146010186757
3564,20230117,1,1,28.95,29.35,1.3816925734024255
3564,20230117,1,2,28.95,29.4,1.5544041450777177
3564,20230117,1,4,28.95,34.75,20.034542314335063
3564,20230117,1,12,28.95,39.2,35.40587219343697
3564,20230203,53,1,33.65,35.75,6.240713224368504
3564,20230203,53,2,33.65,40.5,20.356612184249634
3564,20230203,53,4,33.65,40.0,18.870728083209514
3564,20230203,53,12,33.65,36.3,7.875185735512626
3564,20240205,1,1,47.7,49.0,2.7253668763102663
3564,20240205,1,2,47.7,49.55,3.8784067085953757
3564,20240205,1,4,47.7,51.0,6.918238993710686
3564,20240205,1,12,47.7,55.4,16.142557651991606
3564,20240216,50,1,49.7,48.55,-2.313883299798804
3564,20240216,50,2,49.7,49.55,-0.3018108651911583
3564,20240216,50,4,49.7,64.7,30.181086519114686
3564,20240216,50,12,49.7,70.0,40.8450704225352
3564,20250207,54,1,75.3,78.0,3.585657370517932
3564,20250207,54,2,75.3,82.6,9.694555112881803
3564,20250207,54,4,75.3,73.4,-2.5232403718459384
3564,20250207,54,12,75.3,52.9,-29.747675962815407
3567,20221111,10,1,24.6,24.65,0.20325203252031365
3567,20221111,10,2,24.6,25.15,2.2357723577235653
3567,20221111,10,4,24.6,25.7,4.471544715447146
3567,20221111,10,12,24.6,28.85,17.276422764227643
3567,20230117,1,1,24.8,25.5,2.8225806451612874
3567,20230117,1,2,24.8,26.05,5.040322580645161
3567,20230117,1,4,24.8,27.5,10.887096774193546
3567,20230117,1,12,24.8,29.15,17.540322580645153
3567,20230203,53,1,28.85,27.65,-4.159445407279039
3567,20230203,53,2,28.85,27.65,-4.159445407279039
3567,20230203,53,4,28.85,27.75,-3.8128249566724484
3567,20230203,53,12,28.85,30.05,4.159445407279027
3567,20240205,1,1,40.0,40.6,1.5000000000000036
3567,20240205,1,2,40.0,41.15,2.8749999999999964
3567,20240205,1,4,40.0,41.8,4.499999999999993
3567,20240205,1,12,40.0,41.45,3.6250000000000075
3567,20240216,50,1,40.95,41.1,0.3663003663003628
3567,20240216,50,2,40.95,41.7,1.8315018315018312
3567,20240216,50,4,40.95,41.95,2.442002442002442
3567,20240216,50,12,40.95,41.75,1.9536019536019467
3567,20250207,54,1,32.3,32.25,-0.15479876160989833
3567,20250207,54,2,32.3,32.9,1.8575851393188898
3567,20250207,54,4,32.3,32.25,-0.15479876160989833
3567,20250207,54,12,32.3,28.95,-10.371517027863772
3570,20221111,10,1,87.3,89.9,2.9782359679266994
3570,20221111,10,2,87.3,88.8,1.718213058419244
3570,20221111,10,4,87.3,89.1,2.0618556701030895
3570,20221111,10,12,87.3,94.0,7.674684994272626
3570,20230117,1,1,92.8,93.7,0.9698275862069027
3570,20230117,1,2,92.8,92.7,-0.10775862068964906
3570,20230117,1,4,92.8,96.6,4.094827586206893
3570,20230117,1,12,92.8,138.0,48.70689655172414
3570,20230203,53,1,94.0,97.4,3.6170212765957506
3570,20230203,53,2,94.0,95.7,1.8085106382978753
3570,20230203,53,4,94.0,105.0,11.702127659574469
3570,20230203,53,12,94.0,165.5,76.06382978723404
3570,20240205,1,1,150.0,153.0,2.0
3570,20240205,1,2,150.0,157.0,4.666666666666667
3570,20240205,1,4,150.0,169.0,12.666666666666668
3570,20240205,1,12,150.0,155.0,3.3333333333333335
3570,20240216,50,1,156.0,154.5,-0.9615384615384616
3570,20240216,50,2,156.0,165.0,5.769230769230769
3570,20240216,50,4,156.0,167.0,7.051282051282051
3570,20240216,50,12,156.0,160.0,2.564102564102564
3570,20250207,54,1,173.5,177.5,2.3054755043227666
3570,20250207,54,2,173.5,191.5,10.37463976945245
3570,20250207,54,4,173.5,173.5,0.0
3570,20250207,54,12,173.5,242.0,39.481268011527376
3576,20221111,10,1,21.35,21.45,0.468384074941442
3576,20221111,10,2,21.35,20.9,-2.107728337236547
3576,20221111,10,4,21.35,22.1,3.51288056206089
3576,20221111,10,12,21.35,21.3,-0.23419203747072928
3576,20230117,1,1,20.65,20.8,0.726392251815991
3576,20230117,1,2,20.65,21.1,2.1791767554479557
3576,20230117,1,4,20.65,20.85,0.9685230024213213
3576,20230117,1,12,20.65,20.85,0.9685230024213213
3576,20230203,53,1,21.3,20.7,-2.8169014084507107
3576,20230203,53,2,21.3,21.0,-1.4084507042253553
3576,20230203,53,4,21.3,20.7,-2.8169014084507107
3576,20230203,53,12,21.3,20.75,-2.5821596244131486
3576,20240205,1,1,12.85,12.6,-1.9455252918287937
3576,20240205,1,2,12.85,12.95,0.7782101167315147
3576,20240205,1,4,12.85,12.15,-5.447470817120617
3576,20240205,1,12,12.85,12.25,-4.669260700389103
3576,20240216,50,1,13.05,12.25,-6.130268199233722
3576,20240216,50,2,13.05,12.35,-5.36398467432951
3576,20240216,50,4,13.05,11.65,-10.727969348659006
3576,20240216,50,12,13.05,11.4,-12.643678160919542
3576,20250207,54,1,9.91,10.3,3.935418768920288
3576,20250207,54,2,9.91,10.4,4.94450050454087
3576,20250207,54,4,9.91,9.93,0.20181634712411275
3576,20250207,54,12,9.91,8.81,-11.099899091826435
3577,20221111,10,1,69.2,68.3,-1.3005780346820892
3577,20221111,10,2,69.2,69.3,0.14450867052022298
3577,20221111,10,4,69.2,80.0,15.606936416184967
3577,20221111,10,12,69.2,78.3,13.150289017341033
3577,20230117,1,1,79.2,79.6,0.5050505050504942
3577,20230117,1,2,79.2,78.5,-0.8838383838383874
3577,20230117,1,4,79.2,80.5,1.6414141414141377
3577,20230117,1,12,79.2,85.4,7.828282828282831
3577,20230203,53,1,78.3,77.9,-0.5108556832694655
3577,20230203,53,2,78.3,79.5,1.532567049808433
3577,20230203,53,4,78.3,84.0,7.279693486590043
3577,20230203,53,12,78.3,80.4,2.6819923371647616
3577,20240205,1,1,77.0,78.2,1.558441558441562
3577,20240205,1,2,77.0,77.7,0.9090909090909128
3577,20240205,1,4,77.0,76.2,-1.0389610389610353
3577,20240205,1,12,77.0,58.2,-24.415584415584412
3577,20240216,50,1,77.8,77.8,0.0
3577,20240216,50,2,77.8,76.4,-1.7994858611825082
3577,20240216,50,4,77.8,68.1,-12.467866323907458
3577,20240216,50,12,77.8,58.3,-25.064267352185094
3577,20250207,54,1,60.9,69.9,14.778325123152722
3577,20250207,54,2,60.9,69.2,13.628899835796396
3577,20250207,54,4,60.9,71.6,17.56978653530377
3577,20250207,54,12,60.9,53.6,-11.986863711001638
3580,20221111,10,1,59.4,61.9,4.208754208754209
3580,20221111,10,2,59.4,68.0,14.478114478114481
3580,20221111,10,4,59.4,64.8,9.090909090909088
3580,20221111,10,12,59.4,60.5,1.851851851851854
3580,20230117,1,1,59.1,60.4,2.19966159052453
3580,20230117,1,2,59.1,61.8,4.568527918781719
3580,20230117,1,4,59.1,59.9,1.3536379018612472
3580,20230117,1,12,59.1,60.4,2.19966159052453
3580,20230203,53,1,60.5,62.0,2.479338842975207
3580,20230203,53,2,60.5,61.3,1.3223140495867722
3580,20230203,53,4,60.5,59.0,-2.479338842975207
3580,20230203,53,12,60.5,56.0,-7.43801652892562
3580,20240205,1,1,58.1,59.3,2.065404475043022
3580,20240205,1,2,58.1,58.1,0.0
3580,20240205,1,4,58.1,56.5,-2.753872633390708
3580,20240205,1,12,58.1,50.8,-12.564543889845101
3580,20240216,50,1,58.7,58.0,-1.1925042589437866
3580,20240216,50,2,58.7,56.2,-4.258943781942079
3580,20240216,50,4,58.7,51.6,-12.095400340715505
3580,20240216,50,12,58.7,50.6,-13.798977853492337
3580,20250207,54,1,78.4,76.9,-1.9132653061224487
3580,20250207,54,2,78.4,88.9,13.392857142857142
3580,20250207,54,4,78.4,81.4,3.8265306122448974
3580,20250207,54,12,78.4,72.8,-7.142857142857154
3581,20221111,10,1,20.15,20.1,-0.24813895781636308
3581,20221111,10,2,20.15,21.2,5.210918114143925
3581,20221111,10,4,20.15,22.25,10.42183622828785
3581,20221111,10,12,20.15,22.4,11.166253101736974
3581,20230117,1,1,21.25,21.35,0.47058823529412436
3581,20230117,1,2,21.25,21.5,1.1764705882352942
3581,20230117,1,4,21.25,22.75,7.0588235294117645
3581,20230117,1,12,21.25,22.2,4.470588235294114
3581,20230203,53,1,22.4,22.7,1.3392857142857175
3581,20230203,53,2,22.4,23.15,3.3482142857142856
3581,20230203,53,4,22.4,23.0,2.678571428571435
3581,20230203,53,12,22.4,22.5,0.44642857142857784
3581,20240205,1,1,28.35,28.2,-0.5291005291005366
3581,20240205,1,2,28.35,30.85,8.818342151675484
3581,20240205,1,4,28.35,33.3,17.460317460317444
3581,20240205,1,12,28.35,29.1,2.6455026455026456
3581,20240216,50,1,29.4,31.85,8.333333333333345
3581,20240216,50,2,29.4,32.55,10.71428571428571
3581,20240216,50,4,29.4,31.5,7.142857142857148
3581,20240216,50,12,29.4,28.95,-1.5306122448979569
3581,20250207,54,1,48.4,51.1,5.5785123966942205
3581,20250207,54,2,48.4,50.6,4.545454545454551
3581,20250207,54,4,48.4,46.7,-3.512396694214867
3581,20250207,54,12,48.4,36.9,-23.7603305785124
3583,20221111,10,1,68.5,72.8,6.277372262773719
3583,20221111,10,2,68.5,72.0,5.109489051094891
3583,20221111,10,4,68.5,75.5,10.218978102189782
3583,20221111,10,12,68.5,76.1,11.094890510948897
3583,20230117,1,1,72.8,75.2,3.2967032967033045
3583,20230117,1,2,72.8,75.1,3.1593406593406557
3583,20230117,1,4,72.8,75.8,4.1208791208791204
3583,20230117,1,12,72.8,86.7,19.093406593406602
3583,20230203,53,1,76.1,76.1,0.0
3583,20230203,53,2,76.1,76.3,0.2628120893561141
3583,20230203,53,4,76.1,77.8,2.2339027595269423
3583,20230203,53,12,76.1,90.0,18.265440210249682
3583,20240205,1,1,221.5,243.5,9.932279909706546
3583,20240205,1,2,221.5,242.5,9.480812641083523
